,_id,Timestamp,Name,Email,profession,interest,collaboration,Topic,Skills,password,Experience
192,,,Jessica Haynes,jessica.haynes@university.edu,Student,Research,Researcher,MATLAB,"Quantum Computing, Bioinformatics, Bioinformatics, Bioinformatics",,1.0
193,,,Diane Gonzales,diane.gonzales@research.org,Student,Research,Faculty,Cognitive Science,"CSS, An awareness and basic knowledge of social issues such as poverty, homelessness, and addiction as well as in-depth study and knowledge of human behaviour and group behaviour. \n\nSkill sets: Empathy and listening skills and basic data collection and analysis/interpretation skills. , An awareness and basic knowledge of social issues such as poverty, homelessness, and addiction as well as in-depth study and knowledge of human behaviour and group behaviour. \n\nSkill sets: Empathy and listening skills and basic data collection and analysis/interpretation skills. , An awareness and basic knowledge of social issues such as poverty, homelessness, and addiction as well as in-depth study and knowledge of human behaviour and group behaviour. \n\nSkill sets: Empathy and listening skills and basic data collection and analysis/interpretation skills. ",,1.0
194,,,Dr. Amanda Vincent,dr..vincent@university.edu,Faculty,Study groups,Faculty,Java,"dsa,frontend,communication, Computer Networks, Computer Networks, Computer Networks",,9.0
195,,,Regina Gonzales,regina.gonzales@example.com,Faculty,Research,Student,ML,"Complex Systems, Nothing, Nothing, Nothing",,17.0
196,,,Anne Clay,anne.clay@university.edu,Faculty,Study groups,Faculty,Full Stack Development,"Accountancy\nFM\nSM, Agile Methodologies, Agile Methodologies, Agile Methodologies",,4.0
197,,,Anne Clay,anne.clay@university.edu,Student,Research,Researcher,"ml, dl, nlp","Cognitive Science, dsa,frontend,communication, dsa,frontend,communication, dsa,frontend,communication",,4.0
198,,,Christine Oconnor,christine.oconnor@example.com,Researcher,Research,Student,Data Analysis,"R, Augmented Reality, Augmented Reality, Augmented Reality",,2.0
199,,,Cynthia Jensen,cynthia.jensen@university.edu,Student,Projects,Student,Scientific Computing,"Health Informatics, Data Analytics , AI , Tensorflow, Data Analytics , AI , Tensorflow, Data Analytics , AI , Tensorflow",,2.0
200,,,Veronica Mckee,veronica.mckee@example.com,Student,Projects,Faculty,IoT,"dsa,frontend, Wireless Networks, Wireless Networks, Wireless Networks",,1.0
201,,,Robert Bradley,robert.bradley@university.edu,Researcher,Projects,Faculty,SQL,"i am a ty ba economics student, SQL, SQL, SQL",,4.0
202,,,Deborah Parker,deborah.parker@example.com,Researcher,Study groups,Faculty,Virtual Reality,"Natural Language Processing, Design, problem solving, extensive research , Design, problem solving, extensive research , Design, problem solving, extensive research ",,9.0
203,,,Elizabeth Murphy,elizabeth.murphy@example.com,Researcher,Projects,Researcher,app development,"Cloud computing, Nothing, Nothing, Nothing",,5.0
204,,,Paul Garrett,paul.garrett@university.edu,Researcher,Research,Faculty,"VLSI, MICROPROCESSORS AND MICROCONTROLLERS, ARDUINO, RTL DESIGNING, ANTENNA DESIGNING, COMMUNICATION ","IoT, PCB designing, Arduino programming , basic linux, Multimedia Computing, Multimedia Computing, Multimedia Computing",,4.0
205,,,Jacqueline Gomez,jacqueline.gomez@research.org,Student,Projects,Researcher,"Anything about computer science, exploring rn","Theoretical Computer Science, DevOps, DevOps, DevOps",,2.0
206,,,Danielle Taylor,danielle.taylor@research.org,Faculty,Study groups,Faculty,Cybersecurity,"Data Analysis, RPA, RPA, RPA",,1.0
207,,,Gregory Morse,gregory.morse@example.com,Student,Study groups,Researcher,Algorithms,"Artificial intelligence, research. And the basics as a computer science student, Natural Language Processing, Natural Language Processing, Natural Language Processing",,3.0
208,,,Alexander Meyer,alexander.meyer@research.org,Student,Projects,Faculty,Blockchain,"Data Analysis, Natural Language Processing, Natural Language Processing, Natural Language Processing",,3.0
209,,,Joshua Rodgers,joshua.rodgers@research.org,Faculty,Study groups,Researcher,Cybersecurity,"Spacy, python, Database Management, Database Management, Database Management",,15.0
210,,,Amy Garcia,amy.garcia@example.com,Student,Research,Student,Bioinformatics,"python, NLTK, Spacy, Nada, Nada, Nada",,1.0
211,,,Diana Frye DDS,diana.dds@university.edu,Faculty,Research,Faculty,Pattern Recognition,"Artificial intelligence, research. And the basics as a computer science student, Web Development, Web Development, Web Development",,16.0
212,,,Caitlin Weber,caitlin.weber@research.org,Student,Projects,Student,Pattern Recognition,"IoT, PCB designing, Arduino programming , basic linux, Algorithms, Algorithms, Algorithms",,3.0
213,,,Albert Craig,albert.craig@example.com,Faculty,Study groups,Researcher,Digital Humanities,"Data Analytics , AI , Tensorflow, Java, Java, Java",,13.0
214,,,Jessica Haynes,jessica.haynes@example.com,Researcher,Research,Faculty,Cybersecurity,"data science, AI, ML, UI, UI, UI",,7.0
215,,,Pamela Jacobs,pamela.jacobs@example.com,Student,Projects,Researcher,R,"Probability, combinatorics, python, Python, SQL, Tableau, Data Analytics , Python, SQL, Tableau, Data Analytics , Python, SQL, Tableau, Data Analytics ",,5.0
216,,,Matthew Miller,matthew.miller@example.com,Researcher,Research,Faculty,web development,"Information Retrieval, Probability, combinatorics, python, Probability, combinatorics, python, Probability, combinatorics, python",,4.0
217,,,Anne Clay,anne.clay@university.edu,Researcher,Research,Faculty,Machine learning,"MATLAB, Theoretical Computer Science, Theoretical Computer Science, Theoretical Computer Science",,4.0
218,,,Debra Willis,debra.willis@university.edu,Faculty,Projects,Faculty,"ML, Generative AI","Software Testing, MERN Stack, Spring boot, Java, MERN Stack, Spring boot, Java, MERN Stack, Spring boot, Java",,18.0
219,,,Eric Garcia,eric.garcia@research.org,Researcher,Projects,Student,Educational Technology,"Nada, Mainly necessary coding languages and web development, Mainly necessary coding languages and web development, Mainly necessary coding languages and web development",,3.0
220,,,Jeffrey Sullivan,jeffrey.sullivan@university.edu,Faculty,Study groups,Faculty,Computer Vision,"Mobile Development, Mobile Development, Mobile Development, Mobile Development",,12.0
221,,,Parker Reynolds,parker.reynolds@university.edu,Student,Projects,Student,Computational Neuroscience,"I am smart 😎, Distributed Systems, Distributed Systems, Distributed Systems",,2.0
222,,,Sydney Moore,sydney.moore@research.org,Student,Research,Researcher,Functional safety,"Software Testing, Sports analysis\nBasic Genomics knowledge, Sports analysis\nBasic Genomics knowledge, Sports analysis\nBasic Genomics knowledge",,2.0
223,,,Stephanie Bates,stephanie.bates@research.org,Researcher,Research,Researcher,Scientific Computing,"Data Analytics , AI , Tensorflow, Probability, combinatorics, python, Probability, combinatorics, python, Probability, combinatorics, python",,8.0
224,,,Pamela Jacobs,pamela.jacobs@university.edu,Faculty,Research,Student,Algorithms,"Cognitive Science, Agile Methodologies, Agile Methodologies, Agile Methodologies",,14.0
225,,,Daniel Reed,daniel.reed@research.org,Faculty,Study groups,Student,Geospatial Analysis,"Complex Systems, SQL, SQL, SQL",,21.0
226,,,Brian Yu,brian.yu@example.com,Faculty,Study groups,Student,Digital Humanities,"Natural Language Processing, escape, escape, escape",,17.0
227,,,Lindsay Lewis,lindsay.lewis@example.com,Student,Study groups,Student,Agile Methodologies,"Sustainable Computing, flutter, swift, kotlin, flutter, swift, kotlin, flutter, swift, kotlin",,0.0
228,,,Deborah Parker,deborah.parker@research.org,Faculty,Projects,Researcher,ETL Processes,"Quantum Computing, Robotics, Robotics, Robotics",,13.0
229,,,Sabrina Hughes,sabrina.hughes@example.com,Faculty,Projects,Student,Preferably medical related,"Android Developer, Java, Java, Java",,16.0
230,,,Nathan Perez,nathan.perez@university.edu,Faculty,Research,Student,"ml, ai, app dev","Artificial intelligence, research. And the basics as a computer science student, Machine Learning, Machine Learning, Machine Learning",,17.0
231,,,Robert Patterson,robert.patterson@university.edu,Student,Projects,Student,Business Intelligence,"Cloud Computing, nlp, nlp, nlp",,1.0
232,,,Ryan Hayes,ryan.hayes@research.org,Faculty,Study groups,Student,Digital Humanities,"Python, Virtual Reality, Virtual Reality, Virtual Reality",,15.0
233,,,Briana Baker,briana.baker@university.edu,Student,Research,Researcher,Project Management,"UI/UX Design, Blockchain, Blockchain, Blockchain",,2.0
234,,,William Castillo,william.castillo@research.org,Faculty,Research,Faculty,Computational Neuroscience,"Networking, Machine Learning, Machine Learning, Machine Learning",,7.0
235,,,Sara Jones,sara.jones@research.org,Student,Study groups,Faculty,Cybersecurity and cloud computing,"Game Theory, Machine learning,neural networks, enterpreneurship, communication , Machine learning,neural networks, enterpreneurship, communication , Machine learning,neural networks, enterpreneurship, communication ",,3.0
236,,,Joseph Ortiz,joseph.ortiz@research.org,Faculty,Projects,Faculty,Excel,"Arduino IDE, ROS, Fusion 360, Database Management, Database Management, Database Management",,17.0
237,,,Kimberly Smith,kimberly.smith@research.org,Faculty,Research,Student,Augmented Reality,"HTML,CSS,JS, ML, Parallel Computing, Parallel Computing, Parallel Computing",,20.0
238,,,Ronald Solis,ronald.solis@research.org,Researcher,Projects,Faculty,Structures,"C++, Arduino IDE, ROS, Fusion 360, Arduino IDE, ROS, Fusion 360, Arduino IDE, ROS, Fusion 360",,7.0
239,,,Mitchell Brown,mitchell.brown@research.org,Faculty,Projects,Researcher,Computational Neuroscience,"Game Theory, MERN Stack, Spring boot, Java, MERN Stack, Spring boot, Java, MERN Stack, Spring boot, Java",,7.0
240,,,Laurie Lee,laurie.lee@research.org,Student,Projects,Faculty,Mobile Development,"Natural Language Processing, Quantum Computing, Quantum Computing, Quantum Computing",,3.0
241,,,James Kramer,james.kramer@example.com,Researcher,Projects,Student,Project Management,"dsa,frontend, Quantum Computing, Quantum Computing, Quantum Computing",,4.0
242,,,Jodi Lester,jodi.lester@example.com,Researcher,Research,Researcher,"Machine learning,deep learning ","Mobile Development, Computer Vision, Computer Vision, Computer Vision",,5.0
243,,,Randy Castillo,randy.castillo@research.org,Student,Study groups,Researcher,data science,"Design, problem solving, extensive research , DevOps, DevOps, DevOps",,2.0
244,,,Gloria Buckley,gloria.buckley@example.com,Student,Study groups,Student,MATLAB,"Parallel Computing, Data Mining, Data Mining, Data Mining",,1.0
245,,,Cody Smith,cody.smith@research.org,Researcher,Study groups,Student,DevOps,"Drug development, bioinformatics with R programming, molecular biology research methodologies, cell culture, upstream and downstream process technologies, DevOps, DevOps, DevOps",,3.0
246,,,Mark Brown,mark.brown@research.org,Researcher,Projects,Student,Embedded Systems,"I dont possess any technical knowledge but i am too enticed by these topics that i read what i come across, Artificial intelligence, research. And the basics as a computer science student, Artificial intelligence, research. And the basics as a computer science student, Artificial intelligence, research. And the basics as a computer science student",,7.0
247,,,Mr. James Harper,mr..harper@university.edu,Faculty,Research,Student,ETL Processes,"python, machine learning\n, Probability, combinatorics, python, Probability, combinatorics, python, Probability, combinatorics, python",,15.0
248,,,Denise Hernandez,denise.hernandez@example.com,Faculty,Study groups,Faculty,Python,"Cognitive Science, dsa,frontend, dsa,frontend, dsa,frontend",,11.0
249,,,Ashley Andersen,ashley.andersen@example.com,Researcher,Projects,Student,Machine learning,"dsa,frontend,communication, NLP, Risk Analysis, LLMs , NLP, Risk Analysis, LLMs , NLP, Risk Analysis, LLMs ",,8.0
250,,,Nathan Perez,nathan.perez@example.com,Student,Research,Student,NLP,"Data Analytics , AI , Tensorflow, English poetry, prose, fiction, English poetry, prose, fiction, English poetry, prose, fiction",,1.0
251,,,Daniel Soto,daniel.soto@research.org,Researcher,Study groups,Researcher,Game Theory,"Sports analysis\nBasic Genomics knowledge, AI,ML,DL, AI,ML,DL, AI,ML,DL",,5.0
252,,,Brandon Kramer,brandon.kramer@university.edu,Researcher,Research,Researcher,Computational Biology,"Law, C++, C++, C++",,7.0
253,,,Valerie Hughes,valerie.hughes@university.edu,Faculty,Projects,Faculty,Structures,"Nothing, Wireless Networks, Wireless Networks, Wireless Networks",,12.0
254,,,Dennis Castillo,dennis.castillo@example.com,Researcher,Research,Faculty,Database Management,"Blockchain, ml, dl, app dev, ml, dl, app dev, ml, dl, app dev",,6.0
255,,,Ashley Andersen,ashley.andersen@university.edu,Faculty,Projects,Faculty,web development,"Bioinformatics, Machine Learning, Machine Learning, Machine Learning",,12.0
256,,,Scott Wilkins,scott.wilkins@research.org,Student,Study groups,Faculty,Software Architecture,"Augmented Reality, Game Development, Game Development, Game Development",,1.0
257,,,Dominique Horn MD,dominique.md@example.com,Faculty,Projects,Researcher,Cloud Computing,"Networking, Internship experience in VAPT, project work in Python, Javascript, and their frameworks, research experience in malware analysis. Open source contributions in international organizations., Internship experience in VAPT, project work in Python, Javascript, and their frameworks, research experience in malware analysis. Open source contributions in international organizations., Internship experience in VAPT, project work in Python, Javascript, and their frameworks, research experience in malware analysis. Open source contributions in international organizations.",,25.0
258,,,Edward Cook,edward.cook@example.com,Student,Projects,Faculty,"Machine Learning, Deep Learning, Quantitative Analysis ","Data Analysis, dsa,frontend, dsa,frontend, dsa,frontend",,2.0
259,,,Martha Yates,martha.yates@research.org,Student,Projects,Student,Social Work and Community Engagement/Development,"Social Network Analysis, Business Domains - Education, Utilities (water, electricity), Retail, Car Manufacturing.. \nTechnical Domains - Systems Design, AWS/Azure, Web/Mobile Development, Backend Development (API/Microservices/Databases), AI, Quantum Computing\nProgramming Skillset - C#, Python, react js, no code tools like bubble.io, MySQL/postgres/Mongo DB, Business Domains - Education, Utilities (water, electricity), Retail, Car Manufacturing.. \nTechnical Domains - Systems Design, AWS/Azure, Web/Mobile Development, Backend Development (API/Microservices/Databases), AI, Quantum Computing\nProgramming Skillset - C#, Python, react js, no code tools like bubble.io, MySQL/postgres/Mongo DB, Business Domains - Education, Utilities (water, electricity), Retail, Car Manufacturing.. \nTechnical Domains - Systems Design, AWS/Azure, Web/Mobile Development, Backend Development (API/Microservices/Databases), AI, Quantum Computing\nProgramming Skillset - C#, Python, react js, no code tools like bubble.io, MySQL/postgres/Mongo DB",,1.0
260,,,Seth Harrison,seth.harrison@university.edu,Faculty,Research,Student,SQL,"Business Intelligence, Flask, data science, Flask, data science, Flask, data science",,25.0
261,,,Mary Ward,mary.ward@university.edu,Faculty,Study groups,Faculty,Machine Learning,"MATLAB, Data Warehousing, Data Warehousing, Data Warehousing",,14.0
262,,,Mary Luna,mary.luna@research.org,Student,Projects,Faculty,Agile Methodologies,"Operating Systems, Legal knowledge encompasses a vast array of topics and areas of specialization. During my internship I got the opportunity to work on cases related to Constitutional Law,Criminal Law,Civil Law,Family Law,Corporate Law. Also I have a wide range of skills including Research Skills,Communication Skills,Critical Thinking,Negotiation Skills,Attention to Detail., Legal knowledge encompasses a vast array of topics and areas of specialization. During my internship I got the opportunity to work on cases related to Constitutional Law,Criminal Law,Civil Law,Family Law,Corporate Law. Also I have a wide range of skills including Research Skills,Communication Skills,Critical Thinking,Negotiation Skills,Attention to Detail., Legal knowledge encompasses a vast array of topics and areas of specialization. During my internship I got the opportunity to work on cases related to Constitutional Law,Criminal Law,Civil Law,Family Law,Corporate Law. Also I have a wide range of skills including Research Skills,Communication Skills,Critical Thinking,Negotiation Skills,Attention to Detail.",,0.0
263,,,Todd Thomas,todd.thomas@example.com,Faculty,Research,Researcher,Data Science,"Business Domains - Education, Utilities (water, electricity), Retail, Car Manufacturing.. \nTechnical Domains - Systems Design, AWS/Azure, Web/Mobile Development, Backend Development (API/Microservices/Databases), AI, Quantum Computing\nProgramming Skillset - C#, Python, react js, no code tools like bubble.io, MySQL/postgres/Mongo DB, Networking, Networking, Networking",,16.0
264,,,Caitlin Barry,caitlin.barry@university.edu,Researcher,Projects,Researcher,"ml,dl","Skilled in both, Digital design\nFormal verification, Digital design\nFormal verification, Digital design\nFormal verification",,7.0
265,,,Gregory Williamson,gregory.williamson@research.org,Researcher,Projects,Researcher,data science,"No idea what but know like the basics of everything, Python, SQL, Tableau, Data Analytics , Python, SQL, Tableau, Data Analytics , Python, SQL, Tableau, Data Analytics ",,4.0
266,,,Gregory Duran,gregory.duran@example.com,Faculty,Research,Researcher,Web Development,"nlp, i am a ty ba economics student, i am a ty ba economics student, i am a ty ba economics student",,3.0
267,,,Connor Johnson,connor.johnson@research.org,Student,Research,Faculty,escape,"Database Management, ai ml, ai ml, ai ml",,1.0
268,,,Lisa Harrison,lisa.harrison@example.com,Faculty,Research,Student,"VLSI, MICROPROCESSORS AND MICROCONTROLLERS, ARDUINO, RTL DESIGNING, ANTENNA DESIGNING, COMMUNICATION ","Excel, Networking, Networking, Networking",,15.0
269,,,David Henderson,david.henderson@university.edu,Faculty,Research,Faculty,CSS,"Android Developer, Legal knowledge encompasses a vast array of topics and areas of specialization. During my internship I got the opportunity to work on cases related to Constitutional Law,Criminal Law,Civil Law,Family Law,Corporate Law. Also I have a wide range of skills including Research Skills,Communication Skills,Critical Thinking,Negotiation Skills,Attention to Detail., Legal knowledge encompasses a vast array of topics and areas of specialization. During my internship I got the opportunity to work on cases related to Constitutional Law,Criminal Law,Civil Law,Family Law,Corporate Law. Also I have a wide range of skills including Research Skills,Communication Skills,Critical Thinking,Negotiation Skills,Attention to Detail., Legal knowledge encompasses a vast array of topics and areas of specialization. During my internship I got the opportunity to work on cases related to Constitutional Law,Criminal Law,Civil Law,Family Law,Corporate Law. Also I have a wide range of skills including Research Skills,Communication Skills,Critical Thinking,Negotiation Skills,Attention to Detail.",,25.0
270,,,Maurice Hull,maurice.hull@example.com,Student,Projects,Student,Natural Language Processing,"escape, Spacy, python, Spacy, python, Spacy, python",,2.0
271,,,Donna Barrett,donna.barrett@university.edu,Student,Projects,Researcher,"computers, dsa, ml, dl, nlp","Tanner Tools, Vivado, MATLAB, python,etc, Environmental Informatics, Environmental Informatics, Environmental Informatics",,3.0
272,,,Andrew Nelson,andrew.nelson@research.org,Researcher,Projects,Student,cross breed,"Programming, Web development, App development, Data science, Testing , Data Mining, Data Mining, Data Mining",,4.0
273,,,Randy Hernandez,randy.hernandez@example.com,Faculty,Projects,Faculty,"Anything about computer science, exploring rn","Quantum Computing, Data Analytics , AI , Tensorflow, Data Analytics , AI , Tensorflow, Data Analytics , AI , Tensorflow",,13.0
274,,,Kristin Buchanan,kristin.buchanan@example.com,Faculty,Research,Faculty,Robotics,"Data management for large industry, Geospatial Analysis, Geospatial Analysis, Geospatial Analysis",,15.0
275,,,Megan Flores,megan.flores@example.com,Student,Study groups,Student,NLP,"Mainly necessary coding languages and web development, HTML, HTML, HTML",,2.0
276,,,Amy Garcia,amy.garcia@research.org,Faculty,Study groups,Student,Networking,"Game Theory, HTML,ReactJS, DL, HTML,ReactJS, DL, HTML,ReactJS, DL",,10.0
277,,,Bryan Hansen,bryan.hansen@example.com,Researcher,Research,Student,Social Work and Community Engagement/Development,"English poetry, prose, fiction, Virtual Reality, Virtual Reality, Virtual Reality",,5.0
278,,,Jeffrey Sullivan,jeffrey.sullivan@research.org,Researcher,Projects,Faculty,"ml, dl, nlp","Flask, data science, Health Informatics, Health Informatics, Health Informatics",,7.0
279,,,Briana Acevedo,briana.acevedo@university.edu,Researcher,Projects,Student,Game Theory,"ai ml, C++, C++, C++",,8.0
280,,,Mark Brown,mark.brown@research.org,Faculty,Research,Researcher,Natural language processing,"ai ml, Skilled in both, Skilled in both, Skilled in both",,13.0
281,,,Leah Osborne,leah.osborne@research.org,Researcher,Study groups,Researcher,Structures,"HTML, Robotics, Robotics, Robotics",,8.0
282,,,Victor Swanson,victor.swanson@research.org,Faculty,Research,Student,Mobile Development,"MERN Stack, Spring boot, Java, Excel, Excel, Excel",,22.0
283,,,Tanya Henry,tanya.henry@university.edu,Researcher,Research,Student,Computer Networks,"Web development\nBioinformatics tools\nMarketing strategies\nGame design, No idea what but know like the basics of everything, No idea what but know like the basics of everything, No idea what but know like the basics of everything",,7.0
284,,,Mark Brown,mark.brown@research.org,Faculty,Projects,Student,Web development,"IoT, PCB designing, Arduino programming , basic linux, Complex Systems, Complex Systems, Complex Systems",,18.0
285,,,Ryan Hayes,ryan.hayes@research.org,Student,Research,Student,pjt,"SQL, UI, UI, UI",,3.0
286,,,Dustin Evans,dustin.evans@research.org,Faculty,Research,Student,Business Intelligence,"Cybersecurity, Digital design\nFormal verification, Digital design\nFormal verification, Digital design\nFormal verification",,9.0
287,,,Jodi Lester,jodi.lester@example.com,Faculty,Projects,Student,"NLP, finance, staristical mathematics ","Design, problem solving, extensive research , Data Analytics , AI , Tensorflow, Data Analytics , AI , Tensorflow, Data Analytics , AI , Tensorflow",,16.0
288,,,Karen Robertson,karen.robertson@research.org,Faculty,Study groups,Researcher,R,"Design, problem solving, extensive research , Artificial intelligence, research. And the basics as a computer science student, Artificial intelligence, research. And the basics as a computer science student, Artificial intelligence, research. And the basics as a computer science student",,1.0
289,,,Anne Clay,anne.clay@example.com,Faculty,Study groups,Faculty,Machine learning,"Cyber security,  coding - python, Sustainable Computing, Sustainable Computing, Sustainable Computing",,8.0
290,,,John Shaw,john.shaw@university.edu,Student,Research,Researcher,"Artificial intelligence, machine learning ","Arduino IDE, ROS, Fusion 360, Natural Language Processing, Natural Language Processing, Natural Language Processing",,2.0
291,,,Randy Jones,randy.jones@example.com,Student,Research,Faculty,"ml,dl","Android Developer, Drug development, bioinformatics with R programming, molecular biology research methodologies, cell culture, upstream and downstream process technologies, Drug development, bioinformatics with R programming, molecular biology research methodologies, cell culture, upstream and downstream process technologies, Drug development, bioinformatics with R programming, molecular biology research methodologies, cell culture, upstream and downstream process technologies",,1.0
292,,,Steven Farmer,steven.farmer@research.org,Student,Study groups,Student,Robotics,"dsa,frontend,communication, No idea what but know like the basics of everything, No idea what but know like the basics of everything, No idea what but know like the basics of everything",,3.0
293,,,Danielle Murray,danielle.murray@example.com,Faculty,Projects,Student,AIML/UI design,"E-commerce Technology, HTML, HTML, HTML",,15.0
294,,,Stephen Taylor,stephen.taylor@university.edu,Faculty,Study groups,Faculty,Full Stack Development,"Bioinformatics, Python programming , data analysis , Python programming , data analysis , Python programming , data analysis ",,8.0
295,,,Chase Potter,chase.potter@example.com,Faculty,Study groups,Student,Networking,"Verilog Coding, Arduino Coding, 8051 and 8086 Coding, Drug development, bioinformatics with R programming, molecular biology research methodologies, cell culture, upstream and downstream process technologies, Drug development, bioinformatics with R programming, molecular biology research methodologies, cell culture, upstream and downstream process technologies, Drug development, bioinformatics with R programming, molecular biology research methodologies, cell culture, upstream and downstream process technologies",,20.0
296,,,Dustin Evans,dustin.evans@research.org,Student,Research,Faculty,Computer Vision,"Complex Systems, Embedded Systems, Embedded Systems, Embedded Systems",,1.0
297,,,Jose Warner,jose.warner@example.com,Faculty,Projects,Faculty,app development,"Human-Computer Interaction, I am smart 😎, I am smart 😎, I am smart 😎",,16.0
298,,,Jeffery Hammond,jeffery.hammond@university.edu,Student,Study groups,Researcher,Cybersecurity and cloud computing,"Database Management, Nada, Nada, Nada",,4.0
299,,,Tyler Coleman,tyler.coleman@example.com,Student,Research,Student,Complex Systems,"Business Intelligence, Data management for large industry, Data management for large industry, Data management for large industry",,4.0
300,,,Stephen Long,stephen.long@university.edu,Faculty,Study groups,Researcher,Networking,"Social Network Analysis, Verilog Coding, Arduino Coding, 8051 and 8086 Coding, Verilog Coding, Arduino Coding, 8051 and 8086 Coding, Verilog Coding, Arduino Coding, 8051 and 8086 Coding",,19.0
301,,,Whitney Phillips,whitney.phillips@research.org,Student,Research,Student,Algorithms,"Database Management, expert in that, expert in that, expert in that",,2.0
302,,,Amy Phillips,amy.phillips@example.com,Student,Research,Researcher,Information Retrieval,"Scientific Computing, Python, Python, Python",,2.0
303,,,Shari Taylor,shari.taylor@example.com,Faculty,Projects,Student,Robotics,"Machine Learning, Tanner Tools, Vivado, MATLAB, python,etc, Tanner Tools, Vivado, MATLAB, python,etc, Tanner Tools, Vivado, MATLAB, python,etc",,15.0
304,,,Mary Luna,mary.luna@university.edu,Faculty,Study groups,Student,ar/vr,"escape, Educational Technology, Educational Technology, Educational Technology",,6.0
305,,,Taylor Bell,taylor.bell@university.edu,Student,Research,Faculty,Big Data,"IoT, Law, Law, Law",,2.0
306,,,Jake Adkins,jake.adkins@university.edu,Student,Research,Researcher,AIML/UI design,"Mechanical Design, flask, flask, flask",,2.0
307,,,Cody Cole,cody.cole@example.com,Researcher,Projects,Faculty,Web development,"Java, Data Warehousing, Data Warehousing, Data Warehousing",,4.0
308,,,Tiffany Ortega,tiffany.ortega@example.com,Student,Study groups,Researcher,Game Theory,"flutter, swift, firebase , escape, escape, escape",,2.0
309,,,Tammy Miller,tammy.miller@research.org,Researcher,Study groups,Student,Networking,"Verbal, marketing , python, NLTK, Spacy, python, NLTK, Spacy, python, NLTK, Spacy",,5.0
310,,,Jodi Hayden,jodi.hayden@university.edu,Student,Study groups,Researcher,Digital Humanities,"Python programming , data analysis , flutter, swift, firebase , flutter, swift, firebase , flutter, swift, firebase ",,3.0
311,,,Diana Frye DDS,diana.dds@university.edu,Student,Study groups,Faculty,pjt,"Natural Language Processing, ML,DL, Python, C , C++, Java, Statistics, Vectors, ML,DL, Python, C , C++, Java, Statistics, Vectors, ML,DL, Python, C , C++, Java, Statistics, Vectors",,3.0
312,,,Jason Jones,jason.jones@university.edu,Student,Study groups,Student,CS,"Python, dsa,frontend, dsa,frontend, dsa,frontend",,1.0
313,,,Evan Calhoun,evan.calhoun@university.edu,Researcher,Study groups,Faculty,"ML, Generative AI","dsa,frontend,communication, Quantum Computing, Quantum Computing, Quantum Computing",,6.0
314,,,Sarah Greer,sarah.greer@university.edu,Faculty,Projects,Researcher,behavioural economics,"Arduino IDE, ROS, Fusion 360, spacy, nltk, python, spacy, nltk, python, spacy, nltk, python",,8.0
315,,,Patricia Taylor,patricia.taylor@research.org,Faculty,Study groups,Faculty,NLP,"Cloud Computing, dsa,frontend,communication, dsa,frontend,communication, dsa,frontend,communication",,10.0
316,,,Peter Medina,peter.medina@research.org,Faculty,Projects,Faculty,Quantum Computing,"UI/UX Design, dsa,frontend, dsa,frontend, dsa,frontend",,12.0
317,,,Alexis Moore,alexis.moore@university.edu,Student,Research,Student,Scientific Computing,"RPA, C++, C++, C++",,2.0
318,,,Jeffrey Long,jeffrey.long@university.edu,Faculty,Projects,Researcher,"NLP, finance, staristical mathematics ","Skilled in both, Educational Technology, Educational Technology, Educational Technology",,7.0
319,,,Kelsey Wolfe,kelsey.wolfe@research.org,Faculty,Research,Student,"flutter, AI/ML","Project Management, Augmented Reality, Augmented Reality, Augmented Reality",,15.0
320,,,Nicholas Watson,nicholas.watson@example.com,Student,Projects,Student,Health Informatics,"No idea what but know like the basics of everything, Mobile Development, Mobile Development, Mobile Development",,1.0
321,,,Lisa Hester,lisa.hester@research.org,Student,Research,Student,NLP,"Digital design\nFormal verification, HTML,CSS,JS, ML, HTML,CSS,JS, ML, HTML,CSS,JS, ML",,3.0
322,,,Veronica Mckee,veronica.mckee@university.edu,Researcher,Study groups,Researcher,Structures,"Scientific Computing, Python programming , data analysis , Python programming , data analysis , Python programming , data analysis ",,5.0
323,,,Mr. James Harper,mr..harper@university.edu,Researcher,Projects,Faculty,Machine learning,"spacy, nltk, python, Bioinformatics, Bioinformatics, Bioinformatics",,6.0
324,,,Joan Evans,joan.evans@example.com,Researcher,Research,Student,Pattern Recognition,"Arduino IDE, ROS, Fusion 360, System Administration, System Administration, System Administration",,5.0
325,,,Jeffery Hammond,jeffery.hammond@university.edu,Faculty,Study groups,Researcher,Embedded Systems,"Web Dev: HTML, CSS, JS, React.JS, Typescript, Tailwind, tRPC, MongoDB, DynamoDB, SQL\nAIML: ML, DL, CNN, RNN, LSTM\nProgramming: Java, C++, Python, C++, C++, C++",,5.0
326,,,Vincent Martin,vincent.martin@example.com,Student,Projects,Researcher,Web development,"Front end dev\nbasic ui ux design\nbasic back end knowledge , Bioinformatics, Bioinformatics, Bioinformatics",,3.0
327,,,Tanya Henry,tanya.henry@example.com,Researcher,Research,Student,AI/ML,"C++, Internship experience in VAPT, project work in Python, Javascript, and their frameworks, research experience in malware analysis. Open source contributions in international organizations., Internship experience in VAPT, project work in Python, Javascript, and their frameworks, research experience in malware analysis. Open source contributions in international organizations., Internship experience in VAPT, project work in Python, Javascript, and their frameworks, research experience in malware analysis. Open source contributions in international organizations.",,5.0
